"Number","day","ris_total","bts_total","age","gender","education","nation","week","ris_between","ris_within","bts_between","bts_within","ris_between_c","bts_between_c","ris_within_lag1","bts_within_lag1","ris_total_lag1","bts_total_lag1"
"A13",10,4,10,23,0,3,0,2,6.21428571428571,-2.21428571428571,10.3571428571429,-0.357142857142858,-0.0189630320772922,-0.528588690142804,-0.214285714285714,-0.357142857142858,6,10
"A13",11,6,11,23,0,3,0,2,6.21428571428571,-0.214285714285714,10.3571428571429,0.642857142857142,-0.0189630320772922,-0.528588690142804,-2.21428571428571,-0.357142857142858,4,10
"A13",12,6,11,23,0,3,0,2,6.21428571428571,-0.214285714285714,10.3571428571429,0.642857142857142,-0.0189630320772922,-0.528588690142804,-0.214285714285714,0.642857142857142,6,11
"A13",13,4,10,23,0,3,0,2,6.21428571428571,-2.21428571428571,10.3571428571429,-0.357142857142858,-0.0189630320772922,-0.528588690142804,-0.214285714285714,0.642857142857142,6,11
"A13",14,6,10,23,0,3,0,2,6.21428571428571,-0.214285714285714,10.3571428571429,-0.357142857142858,-0.0189630320772922,-0.528588690142804,-2.21428571428571,-0.357142857142858,4,10
"A14",1,9,11,21,1,2,0,1,7.21428571428571,1.78571428571429,10.5,0.5,0.981036967922708,-0.385731547285662,NA,NA,NA,NA
"A14",2,8,11,21,1,2,0,1,7.21428571428571,0.785714285714286,10.5,0.5,0.981036967922708,-0.385731547285662,1.78571428571429,0.5,9,11
"A14",3,6,11,21,1,2,0,1,7.21428571428571,-1.21428571428571,10.5,0.5,0.981036967922708,-0.385731547285662,0.785714285714286,0.5,8,11
"A14",4,6,10,21,1,2,0,1,7.21428571428571,-1.21428571428571,10.5,-0.5,0.981036967922708,-0.385731547285662,-1.21428571428571,0.5,6,11
"A14",5,6,10,21,1,2,0,1,7.21428571428571,-1.21428571428571,10.5,-0.5,0.981036967922708,-0.385731547285662,-1.21428571428571,-0.5,6,10
"A14",6,6,12,21,1,2,0,1,7.21428571428571,-1.21428571428571,10.5,1.5,0.981036967922708,-0.385731547285662,-1.21428571428571,-0.5,6,10
"A14",7,6,10,21,1,2,0,1,7.21428571428571,-1.21428571428571,10.5,-0.5,0.981036967922708,-0.385731547285662,-1.21428571428571,1.5,6,12
"A14",8,6,10,21,1,2,0,2,7.21428571428571,-1.21428571428571,10.5,-0.5,0.981036967922708,-0.385731547285662,-1.21428571428571,-0.5,6,10
"A14",9,6,10,21,1,2,0,2,7.21428571428571,-1.21428571428571,10.5,-0.5,0.981036967922708,-0.385731547285662,-1.21428571428571,-0.5,6,10
"A14",10,10,12,21,1,2,0,2,7.21428571428571,2.78571428571429,10.5,1.5,0.981036967922708,-0.385731547285662,-1.21428571428571,-0.5,6,10
"A14",11,6,10,21,1,2,0,2,7.21428571428571,-1.21428571428571,10.5,-0.5,0.981036967922708,-0.385731547285662,2.78571428571429,1.5,10,12
"A14",12,10,10,21,1,2,0,2,7.21428571428571,2.78571428571429,10.5,-0.5,0.981036967922708,-0.385731547285662,-1.21428571428571,-0.5,6,10
"A14",13,8,10,21,1,2,0,2,7.21428571428571,0.785714285714286,10.5,-0.5,0.981036967922708,-0.385731547285662,2.78571428571429,-0.5,10,10
"A14",14,8,10,21,1,2,0,2,7.21428571428571,0.785714285714286,10.5,-0.5,0.981036967922708,-0.385731547285662,0.785714285714286,-0.5,8,10
"A15",1,NA,NA,25,0,3,0,1,7.83333333333333,NA,11.5833333333333,NA,1.60008458697033,0.697601786047672,NA,NA,NA,NA
"A15",2,8,11,25,0,3,0,1,7.83333333333333,0.166666666666667,11.5833333333333,-0.583333333333334,1.60008458697033,0.697601786047672,NA,NA,NA,NA
"A15",3,NA,NA,25,0,3,0,1,7.83333333333333,NA,11.5833333333333,NA,1.60008458697033,0.697601786047672,0.166666666666667,-0.583333333333334,8,11
"A15",4,6,8,25,0,3,0,1,7.83333333333333,-1.83333333333333,11.5833333333333,-3.58333333333333,1.60008458697033,0.697601786047672,NA,NA,NA,NA
"A15",5,8,12,25,0,3,0,1,7.83333333333333,0.166666666666667,11.5833333333333,0.416666666666666,1.60008458697033,0.697601786047672,-1.83333333333333,-3.58333333333333,6,8
"A15",6,8,12,25,0,3,0,1,7.83333333333333,0.166666666666667,11.5833333333333,0.416666666666666,1.60008458697033,0.697601786047672,0.166666666666667,0.416666666666666,8,12
"A15",7,8,12,25,0,3,0,1,7.83333333333333,0.166666666666667,11.5833333333333,0.416666666666666,1.60008458697033,0.697601786047672,0.166666666666667,0.416666666666666,8,12
"A15",8,8,12,25,0,3,0,2,7.83333333333333,0.166666666666667,11.5833333333333,0.416666666666666,1.60008458697033,0.697601786047672,0.166666666666667,0.416666666666666,8,12
"A15",9,8,12,25,0,3,0,2,7.83333333333333,0.166666666666667,11.5833333333333,0.416666666666666,1.60008458697033,0.697601786047672,0.166666666666667,0.416666666666666,8,12
"A15",10,8,12,25,0,3,0,2,7.83333333333333,0.166666666666667,11.5833333333333,0.416666666666666,1.60008458697033,0.697601786047672,0.166666666666667,0.416666666666666,8,12
"A15",11,8,12,25,0,3,0,2,7.83333333333333,0.166666666666667,11.5833333333333,0.416666666666666,1.60008458697033,0.697601786047672,0.166666666666667,0.416666666666666,8,12
"A15",12,8,12,25,0,3,0,2,7.83333333333333,0.166666666666667,11.5833333333333,0.416666666666666,1.60008458697033,0.697601786047672,0.166666666666667,0.416666666666666,8,12
"A15",13,8,12,25,0,3,0,2,7.83333333333333,0.166666666666667,11.5833333333333,0.416666666666666,1.60008458697033,0.697601786047672,0.166666666666667,0.416666666666666,8,12
"A15",14,8,12,25,0,3,0,2,7.83333333333333,0.166666666666667,11.5833333333333,0.416666666666666,1.60008458697033,0.697601786047672,0.166666666666667,0.416666666666666,8,12
"A17",1,2,13,22,1,2,0,1,2.64285714285714,-0.642857142857143,8.35714285714286,4.64285714285714,-3.59039160350586,-2.5285886901428,NA,NA,NA,NA
"A17",2,4,10,22,1,2,0,1,2.64285714285714,1.35714285714286,8.35714285714286,1.64285714285714,-3.59039160350586,-2.5285886901428,-0.642857142857143,4.64285714285714,2,13
"A17",3,4,6,22,1,2,0,1,2.64285714285714,1.35714285714286,8.35714285714286,-2.35714285714286,-3.59039160350586,-2.5285886901428,1.35714285714286,1.64285714285714,4,10
"A17",4,2,7,22,1,2,0,1,2.64285714285714,-0.642857142857143,8.35714285714286,-1.35714285714286,-3.59039160350586,-2.5285886901428,1.35714285714286,-2.35714285714286,4,6
"A17",5,2,8,22,1,2,0,1,2.64285714285714,-0.642857142857143,8.35714285714286,-0.357142857142858,-3.59039160350586,-2.5285886901428,-0.642857142857143,-1.35714285714286,2,7
"A17",6,2,9,22,1,2,0,1,2.64285714285714,-0.642857142857143,8.35714285714286,0.642857142857142,-3.59039160350586,-2.5285886901428,-0.642857142857143,-0.357142857142858,2,8
"A17",7,2,6,22,1,2,0,1,2.64285714285714,-0.642857142857143,8.35714285714286,-2.35714285714286,-3.59039160350586,-2.5285886901428,-0.642857142857143,0.642857142857142,2,9
"A17",8,4,7,22,1,2,0,2,2.64285714285714,1.35714285714286,8.35714285714286,-1.35714285714286,-3.59039160350586,-2.5285886901428,-0.642857142857143,-2.35714285714286,2,6
"A17",9,2,9,22,1,2,0,2,2.64285714285714,-0.642857142857143,8.35714285714286,0.642857142857142,-3.59039160350586,-2.5285886901428,1.35714285714286,-1.35714285714286,4,7
"A17",10,2,8,22,1,2,0,2,2.64285714285714,-0.642857142857143,8.35714285714286,-0.357142857142858,-3.59039160350586,-2.5285886901428,-0.642857142857143,0.642857142857142,2,9
"A17",11,3,7,22,1,2,0,2,2.64285714285714,0.357142857142857,8.35714285714286,-1.35714285714286,-3.59039160350586,-2.5285886901428,-0.642857142857143,-0.357142857142858,2,8
"A17",12,2,8,22,1,2,0,2,2.64285714285714,-0.642857142857143,8.35714285714286,-0.357142857142858,-3.59039160350586,-2.5285886901428,0.357142857142857,-1.35714285714286,3,7
"A17",13,2,7,22,1,2,0,2,2.64285714285714,-0.642857142857143,8.35714285714286,-1.35714285714286,-3.59039160350586,-2.5285886901428,-0.642857142857143,-0.357142857142858,2,8
"A17",14,4,12,22,1,2,0,2,2.64285714285714,1.35714285714286,8.35714285714286,3.64285714285714,-3.59039160350586,-2.5285886901428,-0.642857142857143,-1.35714285714286,2,7
"A18",1,4,14,19,1,2,0,1,4,0,12.8571428571429,1.14285714285714,-2.23324874636301,1.9714113098572,NA,NA,NA,NA
"A18",2,4,12,19,1,2,0,1,4,0,12.8571428571429,-0.857142857142858,-2.23324874636301,1.9714113098572,0,1.14285714285714,4,14
"A18",3,4,12,19,1,2,0,1,4,0,12.8571428571429,-0.857142857142858,-2.23324874636301,1.9714113098572,0,-0.857142857142858,4,12
"A18",4,2,12,19,1,2,0,1,4,-2,12.8571428571429,-0.857142857142858,-2.23324874636301,1.9714113098572,0,-0.857142857142858,4,12
"A18",5,2,12,19,1,2,0,1,4,-2,12.8571428571429,-0.857142857142858,-2.23324874636301,1.9714113098572,-2,-0.857142857142858,2,12
"A18",6,2,11,19,1,2,0,1,4,-2,12.8571428571429,-1.85714285714286,-2.23324874636301,1.9714113098572,-2,-0.857142857142858,2,12
"A18",7,2,13,19,1,2,0,1,4,-2,12.8571428571429,0.142857142857142,-2.23324874636301,1.9714113098572,-2,-1.85714285714286,2,11
"A18",8,2,13,19,1,2,0,2,4,-2,12.8571428571429,0.142857142857142,-2.23324874636301,1.9714113098572,-2,0.142857142857142,2,13
"A18",9,2,12,19,1,2,0,2,4,-2,12.8571428571429,-0.857142857142858,-2.23324874636301,1.9714113098572,-2,0.142857142857142,2,13
"A18",10,2,15,19,1,2,0,2,4,-2,12.8571428571429,2.14285714285714,-2.23324874636301,1.9714113098572,-2,-0.857142857142858,2,12
"A18",11,10,15,19,1,2,0,2,4,6,12.8571428571429,2.14285714285714,-2.23324874636301,1.9714113098572,-2,2.14285714285714,2,15
"A18",12,10,13,19,1,2,0,2,4,6,12.8571428571429,0.142857142857142,-2.23324874636301,1.9714113098572,6,2.14285714285714,10,15
"A18",13,8,12,19,1,2,0,2,4,4,12.8571428571429,-0.857142857142858,-2.23324874636301,1.9714113098572,6,0.142857142857142,10,13
"A18",14,2,14,19,1,2,0,2,4,-2,12.8571428571429,1.14285714285714,-2.23324874636301,1.9714113098572,4,-0.857142857142858,8,12
"A19",1,2,9,20,1,2,0,1,3.58333333333333,-1.58333333333333,8.83333333333333,0.166666666666666,-2.64991541302967,-2.05239821395233,NA,NA,NA,NA
"A19",2,2,9,20,1,2,0,1,3.58333333333333,-1.58333333333333,8.83333333333333,0.166666666666666,-2.64991541302967,-2.05239821395233,-1.58333333333333,0.166666666666666,2,9
"A19",3,2,9,20,1,2,0,1,3.58333333333333,-1.58333333333333,8.83333333333333,0.166666666666666,-2.64991541302967,-2.05239821395233,-1.58333333333333,0.166666666666666,2,9
"A19",4,2,7,20,1,2,0,1,3.58333333333333,-1.58333333333333,8.83333333333333,-1.83333333333333,-2.64991541302967,-2.05239821395233,-1.58333333333333,0.166666666666666,2,9
"A19",5,5,9,20,1,2,0,1,3.58333333333333,1.41666666666667,8.83333333333333,0.166666666666666,-2.64991541302967,-2.05239821395233,-1.58333333333333,-1.83333333333333,2,7
"A19",6,10,9,20,1,2,0,1,3.58333333333333,6.41666666666667,8.83333333333333,0.166666666666666,-2.64991541302967,-2.05239821395233,1.41666666666667,0.166666666666666,5,9
"A19",7,2,9,20,1,2,0,1,3.58333333333333,-1.58333333333333,8.83333333333333,0.166666666666666,-2.64991541302967,-2.05239821395233,6.41666666666667,0.166666666666666,10,9
"A19",8,NA,NA,20,1,2,0,2,3.58333333333333,NA,8.83333333333333,NA,-2.64991541302967,-2.05239821395233,-1.58333333333333,0.166666666666666,2,9
"A19",9,2,9,20,1,2,0,2,3.58333333333333,-1.58333333333333,8.83333333333333,0.166666666666666,-2.64991541302967,-2.05239821395233,NA,NA,NA,NA
"A19",10,2,9,20,1,2,0,2,3.58333333333333,-1.58333333333333,8.83333333333333,0.166666666666666,-2.64991541302967,-2.05239821395233,-1.58333333333333,0.166666666666666,2,9
"A19",11,2,9,20,1,2,0,2,3.58333333333333,-1.58333333333333,8.83333333333333,0.166666666666666,-2.64991541302967,-2.05239821395233,-1.58333333333333,0.166666666666666,2,9
"A19",13,10,9,20,1,2,0,2,3.58333333333333,6.41666666666667,8.83333333333333,0.166666666666666,-2.64991541302967,-2.05239821395233,NA,NA,NA,NA
"A19",14,2,9,20,1,2,0,2,3.58333333333333,-1.58333333333333,8.83333333333333,0.166666666666666,-2.64991541302967,-2.05239821395233,6.41666666666667,0.166666666666666,10,9
"A20",2,9,11,21,0,2,0,1,8.23076923076923,0.76923076923077,10.9230769230769,0.0769230769230766,1.99752048440622,0.0373453757912614,NA,NA,NA,NA
"A20",3,10,10,21,0,2,0,1,8.23076923076923,1.76923076923077,10.9230769230769,-0.923076923076923,1.99752048440622,0.0373453757912614,0.76923076923077,0.0769230769230766,9,11
"A20",4,12,12,21,0,2,0,1,8.23076923076923,3.76923076923077,10.9230769230769,1.07692307692308,1.99752048440622,0.0373453757912614,1.76923076923077,-0.923076923076923,10,10
"A20",5,10,10,21,0,2,0,1,8.23076923076923,1.76923076923077,10.9230769230769,-0.923076923076923,1.99752048440622,0.0373453757912614,3.76923076923077,1.07692307692308,12,12
"A20",6,7,12,21,0,2,0,1,8.23076923076923,-1.23076923076923,10.9230769230769,1.07692307692308,1.99752048440622,0.0373453757912614,1.76923076923077,-0.923076923076923,10,10
"A20",7,11,9,21,0,2,0,1,8.23076923076923,2.76923076923077,10.9230769230769,-1.92307692307692,1.99752048440622,0.0373453757912614,-1.23076923076923,1.07692307692308,7,12
"A20",8,9,12,21,0,2,0,2,8.23076923076923,0.76923076923077,10.9230769230769,1.07692307692308,1.99752048440622,0.0373453757912614,2.76923076923077,-1.92307692307692,11,9
"A20",9,11,13,21,0,2,0,2,8.23076923076923,2.76923076923077,10.9230769230769,2.07692307692308,1.99752048440622,0.0373453757912614,0.76923076923077,1.07692307692308,9,12
"A20",10,10,12,21,0,2,0,2,8.23076923076923,1.76923076923077,10.9230769230769,1.07692307692308,1.99752048440622,0.0373453757912614,2.76923076923077,2.07692307692308,11,13
"A20",11,4,5,21,0,2,0,2,8.23076923076923,-4.23076923076923,10.9230769230769,-5.92307692307692,1.99752048440622,0.0373453757912614,1.76923076923077,1.07692307692308,10,12
"A20",12,4,12,21,0,2,0,2,8.23076923076923,-4.23076923076923,10.9230769230769,1.07692307692308,1.99752048440622,0.0373453757912614,-4.23076923076923,-5.92307692307692,4,5
"A20",13,5,11,21,0,2,0,2,8.23076923076923,-3.23076923076923,10.9230769230769,0.0769230769230766,1.99752048440622,0.0373453757912614,-4.23076923076923,1.07692307692308,4,12
"A20",14,5,13,21,0,2,0,2,8.23076923076923,-3.23076923076923,10.9230769230769,2.07692307692308,1.99752048440622,0.0373453757912614,-3.23076923076923,0.0769230769230766,5,11
"A21",1,13,16,23,1,2,0,1,6.71428571428571,6.28571428571429,9.21428571428571,6.78571428571429,0.481036967922708,-1.67144583299995,NA,NA,NA,NA
"A21",2,14,15,23,1,2,0,1,6.71428571428571,7.28571428571429,9.21428571428571,5.78571428571429,0.481036967922708,-1.67144583299995,6.28571428571429,6.78571428571429,13,16
"A21",3,14,14,23,1,2,0,1,6.71428571428571,7.28571428571429,9.21428571428571,4.78571428571429,0.481036967922708,-1.67144583299995,7.28571428571429,5.78571428571429,14,15
"A21",4,13,12,23,1,2,0,1,6.71428571428571,6.28571428571429,9.21428571428571,2.78571428571429,0.481036967922708,-1.67144583299995,7.28571428571429,4.78571428571429,14,14
"A21",5,5,11,23,1,2,0,1,6.71428571428571,-1.71428571428571,9.21428571428571,1.78571428571429,0.481036967922708,-1.67144583299995,6.28571428571429,2.78571428571429,13,12
"A21",6,11,9,23,1,2,0,1,6.71428571428571,4.28571428571429,9.21428571428571,-0.214285714285714,0.481036967922708,-1.67144583299995,-1.71428571428571,1.78571428571429,5,11
"A21",7,4,6,23,1,2,0,1,6.71428571428571,-2.71428571428571,9.21428571428571,-3.21428571428571,0.481036967922708,-1.67144583299995,4.28571428571429,-0.214285714285714,11,9
"A21",8,2,4,23,1,2,0,2,6.71428571428571,-4.71428571428571,9.21428571428571,-5.21428571428571,0.481036967922708,-1.67144583299995,-2.71428571428571,-3.21428571428571,4,6
"A21",9,2,3,23,1,2,0,2,6.71428571428571,-4.71428571428571,9.21428571428571,-6.21428571428571,0.481036967922708,-1.67144583299995,-4.71428571428571,-5.21428571428571,2,4
"A21",10,3,4,23,1,2,0,2,6.71428571428571,-3.71428571428571,9.21428571428571,-5.21428571428571,0.481036967922708,-1.67144583299995,-4.71428571428571,-6.21428571428571,2,3
"A21",11,3,5,23,1,2,0,2,6.71428571428571,-3.71428571428571,9.21428571428571,-4.21428571428571,0.481036967922708,-1.67144583299995,-3.71428571428571,-5.21428571428571,3,4
"A21",12,4,14,23,1,2,0,2,6.71428571428571,-2.71428571428571,9.21428571428571,4.78571428571429,0.481036967922708,-1.67144583299995,-3.71428571428571,-4.21428571428571,3,5
"A21",13,4,5,23,1,2,0,2,6.71428571428571,-2.71428571428571,9.21428571428571,-4.21428571428571,0.481036967922708,-1.67144583299995,-2.71428571428571,4.78571428571429,4,14
"A21",14,2,11,23,1,2,0,2,6.71428571428571,-4.71428571428571,9.21428571428571,1.78571428571429,0.481036967922708,-1.67144583299995,-2.71428571428571,-4.21428571428571,4,5
"A4",1,2,15,21,1,2,0,1,3.33333333333333,-1.33333333333333,13.75,1.25,-2.89991541302967,2.86426845271434,NA,NA,NA,NA
"A4",2,8,14,21,1,2,0,1,3.33333333333333,4.66666666666667,13.75,0.25,-2.89991541302967,2.86426845271434,-1.33333333333333,1.25,2,15
"A4",3,2,9,21,1,2,0,1,3.33333333333333,-1.33333333333333,13.75,-4.75,-2.89991541302967,2.86426845271434,4.66666666666667,0.25,8,14
"A4",4,2,10,21,1,2,0,1,3.33333333333333,-1.33333333333333,13.75,-3.75,-2.89991541302967,2.86426845271434,-1.33333333333333,-4.75,2,9
"A4",5,4,14,21,1,2,0,1,3.33333333333333,0.666666666666667,13.75,0.25,-2.89991541302967,2.86426845271434,-1.33333333333333,-3.75,2,10
"A4",6,2,16,21,1,2,0,1,3.33333333333333,-1.33333333333333,13.75,2.25,-2.89991541302967,2.86426845271434,0.666666666666667,0.25,4,14
"A4",7,2,15,21,1,2,0,1,3.33333333333333,-1.33333333333333,13.75,1.25,-2.89991541302967,2.86426845271434,-1.33333333333333,2.25,2,16
"A4",8,4,16,21,1,2,0,2,3.33333333333333,0.666666666666667,13.75,2.25,-2.89991541302967,2.86426845271434,-1.33333333333333,1.25,2,15
"A4",9,4,12,21,1,2,0,2,3.33333333333333,0.666666666666667,13.75,-1.75,-2.89991541302967,2.86426845271434,0.666666666666667,2.25,4,16
"A4",10,2,12,21,1,2,0,2,3.33333333333333,-1.33333333333333,13.75,-1.75,-2.89991541302967,2.86426845271434,0.666666666666667,-1.75,4,12
"A4",11,6,15,21,1,2,0,2,3.33333333333333,2.66666666666667,13.75,1.25,-2.89991541302967,2.86426845271434,-1.33333333333333,-1.75,2,12
"A4",12,NA,NA,21,1,2,0,2,3.33333333333333,NA,13.75,NA,-2.89991541302967,2.86426845271434,2.66666666666667,1.25,6,15
"A4",13,2,17,21,1,2,0,2,3.33333333333333,-1.33333333333333,13.75,3.25,-2.89991541302967,2.86426845271434,NA,NA,NA,NA
"A4",14,NA,NA,21,1,2,0,2,3.33333333333333,NA,13.75,NA,-2.89991541302967,2.86426845271434,-1.33333333333333,3.25,2,17
"A7",1,2,14,19,1,2,0,1,5.85714285714286,-3.85714285714286,13.2142857142857,0.785714285714286,-0.37610588922015,2.32855416700005,NA,NA,NA,NA
"A7",2,3,16,19,1,2,0,1,5.85714285714286,-2.85714285714286,13.2142857142857,2.78571428571429,-0.37610588922015,2.32855416700005,-3.85714285714286,0.785714285714286,2,14
"A7",3,3,11,19,1,2,0,1,5.85714285714286,-2.85714285714286,13.2142857142857,-2.21428571428571,-0.37610588922015,2.32855416700005,-2.85714285714286,2.78571428571429,3,16
"A7",4,5,11,19,1,2,0,1,5.85714285714286,-0.857142857142857,13.2142857142857,-2.21428571428571,-0.37610588922015,2.32855416700005,-2.85714285714286,-2.21428571428571,3,11
"A7",5,5,14,19,1,2,0,1,5.85714285714286,-0.857142857142857,13.2142857142857,0.785714285714286,-0.37610588922015,2.32855416700005,-0.857142857142857,-2.21428571428571,5,11
"A7",6,8,15,19,1,2,0,1,5.85714285714286,2.14285714285714,13.2142857142857,1.78571428571429,-0.37610588922015,2.32855416700005,-0.857142857142857,0.785714285714286,5,14
"A7",7,9,13,19,1,2,0,1,5.85714285714286,3.14285714285714,13.2142857142857,-0.214285714285714,-0.37610588922015,2.32855416700005,2.14285714285714,1.78571428571429,8,15
"A7",8,3,12,19,1,2,0,2,5.85714285714286,-2.85714285714286,13.2142857142857,-1.21428571428571,-0.37610588922015,2.32855416700005,3.14285714285714,-0.214285714285714,9,13
"A7",9,6,10,19,1,2,0,2,5.85714285714286,0.142857142857143,13.2142857142857,-3.21428571428571,-0.37610588922015,2.32855416700005,-2.85714285714286,-1.21428571428571,3,12
"A7",10,8,10,19,1,2,0,2,5.85714285714286,2.14285714285714,13.2142857142857,-3.21428571428571,-0.37610588922015,2.32855416700005,0.142857142857143,-3.21428571428571,6,10
"A7",11,5,12,19,1,2,0,2,5.85714285714286,-0.857142857142857,13.2142857142857,-1.21428571428571,-0.37610588922015,2.32855416700005,2.14285714285714,-3.21428571428571,8,10
"A7",12,8,14,19,1,2,0,2,5.85714285714286,2.14285714285714,13.2142857142857,0.785714285714286,-0.37610588922015,2.32855416700005,-0.857142857142857,-1.21428571428571,5,12
"A7",13,9,18,19,1,2,0,2,5.85714285714286,3.14285714285714,13.2142857142857,4.78571428571429,-0.37610588922015,2.32855416700005,2.14285714285714,0.785714285714286,8,14
"A7",14,8,15,19,1,2,0,2,5.85714285714286,2.14285714285714,13.2142857142857,1.78571428571429,-0.37610588922015,2.32855416700005,3.14285714285714,4.78571428571429,9,18
"A9",1,10,10,28,1,3,0,1,9.14285714285714,0.857142857142858,10.5,-0.5,2.90960839649414,-0.385731547285662,NA,NA,NA,NA
"A9",2,10,10,28,1,3,0,1,9.14285714285714,0.857142857142858,10.5,-0.5,2.90960839649414,-0.385731547285662,0.857142857142858,-0.5,10,10
"A9",3,10,10,28,1,3,0,1,9.14285714285714,0.857142857142858,10.5,-0.5,2.90960839649414,-0.385731547285662,0.857142857142858,-0.5,10,10
"A9",4,10,10,28,1,3,0,1,9.14285714285714,0.857142857142858,10.5,-0.5,2.90960839649414,-0.385731547285662,0.857142857142858,-0.5,10,10
"A9",5,10,10,28,1,3,0,1,9.14285714285714,0.857142857142858,10.5,-0.5,2.90960839649414,-0.385731547285662,0.857142857142858,-0.5,10,10
"A9",6,8,9,28,1,3,0,1,9.14285714285714,-1.14285714285714,10.5,-1.5,2.90960839649414,-0.385731547285662,0.857142857142858,-0.5,10,10
"A9",7,10,12,28,1,3,0,1,9.14285714285714,0.857142857142858,10.5,1.5,2.90960839649414,-0.385731547285662,-1.14285714285714,-1.5,8,9
"A9",8,6,10,28,1,3,0,2,9.14285714285714,-3.14285714285714,10.5,-0.5,2.90960839649414,-0.385731547285662,0.857142857142858,1.5,10,12
"A9",9,10,12,28,1,3,0,2,9.14285714285714,0.857142857142858,10.5,1.5,2.90960839649414,-0.385731547285662,-3.14285714285714,-0.5,6,10
"A9",10,10,11,28,1,3,0,2,9.14285714285714,0.857142857142858,10.5,0.5,2.90960839649414,-0.385731547285662,0.857142857142858,1.5,10,12
"A9",11,10,11,28,1,3,0,2,9.14285714285714,0.857142857142858,10.5,0.5,2.90960839649414,-0.385731547285662,0.857142857142858,0.5,10,11
"A9",12,6,11,28,1,3,0,2,9.14285714285714,-3.14285714285714,10.5,0.5,2.90960839649414,-0.385731547285662,0.857142857142858,0.5,10,11
"A9",13,8,10,28,1,3,0,2,9.14285714285714,-1.14285714285714,10.5,-0.5,2.90960839649414,-0.385731547285662,-3.14285714285714,0.5,6,11
"A9",14,10,11,28,1,3,0,2,9.14285714285714,0.857142857142858,10.5,0.5,2.90960839649414,-0.385731547285662,-1.14285714285714,-0.5,8,10
"B1",1,4,18,20,0,2,0,1,3.64285714285714,0.357142857142857,13.1428571428571,4.85714285714286,-2.59039160350586,2.25712559557148,NA,NA,NA,NA
"B1",2,2,18,20,0,2,0,1,3.64285714285714,-1.64285714285714,13.1428571428571,4.85714285714286,-2.59039160350586,2.25712559557148,0.357142857142857,4.85714285714286,4,18
"B1",3,5,10,20,0,2,0,1,3.64285714285714,1.35714285714286,13.1428571428571,-3.14285714285714,-2.59039160350586,2.25712559557148,-1.64285714285714,4.85714285714286,2,18
"B1",4,8,11,20,0,2,0,1,3.64285714285714,4.35714285714286,13.1428571428571,-2.14285714285714,-2.59039160350586,2.25712559557148,1.35714285714286,-3.14285714285714,5,10
"B1",5,2,12,20,0,2,0,1,3.64285714285714,-1.64285714285714,13.1428571428571,-1.14285714285714,-2.59039160350586,2.25712559557148,4.35714285714286,-2.14285714285714,8,11
"B1",6,2,15,20,0,2,0,1,3.64285714285714,-1.64285714285714,13.1428571428571,1.85714285714286,-2.59039160350586,2.25712559557148,-1.64285714285714,-1.14285714285714,2,12
"B1",7,14,15,20,0,2,0,1,3.64285714285714,10.3571428571429,13.1428571428571,1.85714285714286,-2.59039160350586,2.25712559557148,-1.64285714285714,1.85714285714286,2,15
"B1",8,2,9,20,0,2,0,2,3.64285714285714,-1.64285714285714,13.1428571428571,-4.14285714285714,-2.59039160350586,2.25712559557148,10.3571428571429,1.85714285714286,14,15
"B1",9,2,9,20,0,2,0,2,3.64285714285714,-1.64285714285714,13.1428571428571,-4.14285714285714,-2.59039160350586,2.25712559557148,-1.64285714285714,-4.14285714285714,2,9
"B1",10,2,19,20,0,2,0,2,3.64285714285714,-1.64285714285714,13.1428571428571,5.85714285714286,-2.59039160350586,2.25712559557148,-1.64285714285714,-4.14285714285714,2,9
"B1",11,2,9,20,0,2,0,2,3.64285714285714,-1.64285714285714,13.1428571428571,-4.14285714285714,-2.59039160350586,2.25712559557148,-1.64285714285714,5.85714285714286,2,19
"B1",12,2,9,20,0,2,0,2,3.64285714285714,-1.64285714285714,13.1428571428571,-4.14285714285714,-2.59039160350586,2.25712559557148,-1.64285714285714,-4.14285714285714,2,9
"B1",13,2,21,20,0,2,0,2,3.64285714285714,-1.64285714285714,13.1428571428571,7.85714285714286,-2.59039160350586,2.25712559557148,-1.64285714285714,-4.14285714285714,2,9
"B1",14,2,9,20,0,2,0,2,3.64285714285714,-1.64285714285714,13.1428571428571,-4.14285714285714,-2.59039160350586,2.25712559557148,-1.64285714285714,7.85714285714286,2,21
"B10",1,2,20,20,1,2,0,1,4.14285714285714,-2.14285714285714,20,0,-2.09039160350586,9.11426845271434,NA,NA,NA,NA
"B10",2,2,19,20,1,2,0,1,4.14285714285714,-2.14285714285714,20,-1,-2.09039160350586,9.11426845271434,-2.14285714285714,0,2,20
"B10",3,2,20,20,1,2,0,1,4.14285714285714,-2.14285714285714,20,0,-2.09039160350586,9.11426845271434,-2.14285714285714,-1,2,19
"B10",4,2,20,20,1,2,0,1,4.14285714285714,-2.14285714285714,20,0,-2.09039160350586,9.11426845271434,-2.14285714285714,0,2,20
"B10",5,2,20,20,1,2,0,1,4.14285714285714,-2.14285714285714,20,0,-2.09039160350586,9.11426845271434,-2.14285714285714,0,2,20
"B10",6,2,21,20,1,2,0,1,4.14285714285714,-2.14285714285714,20,1,-2.09039160350586,9.11426845271434,-2.14285714285714,0,2,20
