UID	province	city	year	微博数	微博字数	消极感受	社会比较	强迫性思维	认知偏差	休息不耐受	词数	每句平均词数	字典覆盖率	数字比率	词长大于等于6的比率	词长大于等于4的比率	拉丁词比率	at用户数量	情感词数量	标签数量	url数量
安徽 安庆_2021	安徽	安庆	2021	14667	541057	0	1.8509777790117629e-06	2.2211733348141156e-05	9.254888895058815e-06	3.33176E-05	540255	540255	0.0001147606222987293	0.01097259627398173	0	0	0.0001147606222987293	0	0	0	0
安徽 安庆_2022	安徽	安庆	2022	12342	499779	2.0035864196912472e-06	0	1.2021518518147483e-05	6.010759259073742e-06	2.00359E-05	499105	499105	6.611835184981116e-05	0.008719608098496309	0	0	4.407890123320744e-05	0	0	0	0
安徽 安庆_2023	安徽	安庆	2023	20424	1005742	0	1.9896260895689872e-06	6.963691313491455e-06	0	8.95332E-06	1005214	1005214	2.8849578298750315e-05	0.009392029955810404	0	0	3.581326961224177e-05	0	0	0	0
安徽 安庆_2024	安徽	安庆	2024	48552	2549042	3.9239383784717046e-07	3.531544540624534e-06	6.278301405554727e-06	1.961969189235852e-06	1.21642E-05	2548460	2548460	4.1201352973952896e-05	0.009616003390282759	0	0	1.4910965838192477e-05	0	0	0	0
安徽 蚌埠_2010	安徽	蚌埠	2010	49932	1263733	2.3749828803317378e-06	3.958304800552896e-06	7.1249486409952125e-06	9.499931521326951e-06	2.29582E-05	1263167	1263167	7.758277409083676e-05	0.005378544562991275	0	0	8.154107889138966e-05	0	0	1	0
安徽 蚌埠_2011	安徽	蚌埠	2011	328009	9152382	3.2794526549792803e-06	7.980001460449583e-06	1.1478084292427482e-05	5.793699690463395e-06	2.85312E-05	9147868	9147868	9.433892137490396e-05	0.010480256164605786	0	0	0.00010395864916284319	0	0	8	0
安徽 蚌埠_2012	安徽	蚌埠	2012	313688	10539714	6.26450446345943e-06	7.308588540702668e-06	8.447589352240747e-06	6.739088134933629e-06	2.87598E-05	10535550	10535550	9.434723388907081e-05	0.012486201479751888	0	0	7.71673049817048e-05	0	0	9	0
安徽 蚌埠_2013	安徽	蚌埠	2013	109893	3331812	1.201213465843195e-06	7.507584161519968e-06	1.0510617826127954e-05	6.306370695676773e-06	2.55258E-05	3329966	3329966	8.558645944132762e-05	0.008503990731436898	0	0	9.970071766498516e-05	0	0	4	0
安徽 蚌埠_2014	安徽	蚌埠	2014	93399	2696070	1.8564241557911152e-06	4.826702805056899e-06	1.0395975272430245e-05	3.3415634804240073e-06	2.04207E-05	2693350	448891.6666666667	6.534613028384725e-05	0.011549557242838843	0	0	0.00020754822061744667	0	0	0	0
安徽 蚌埠_2015	安徽	蚌埠	2015	76274	2532358	2.3716558664093684e-06	5.533863688288526e-06	7.905519554697894e-06	3.952759777348947e-06	1.97638E-05	2529878	843292.6666666666	6.640636425946232e-05	0.012007693651630631	0	0	0.0001339985564521293	0	0	0	0
安徽 蚌埠_2016	安徽	蚌埠	2016	73899	2531521	1.5818736264887902e-06	3.1637472529775804e-06	5.932026099332964e-06	5.141089286088568e-06	1.58187E-05	2528647	2528647	5.536557692710766e-05	0.01126887224669952	0	0	8.304836539066149e-05	0	0	4	0
安徽 蚌埠_2017	安徽	蚌埠	2017	54119	2032826	1.9693335381440213e-06	2.954000307216032e-06	8.862000921648096e-06	8.369667537112091e-06	2.2155E-05	2031144	2031144	7.532700783400881e-05	0.009952519368395347	0	0	6.892667383504074e-05	0	0	3	0
安徽 蚌埠_2018	安徽	蚌埠	2018	45657	1694632	1.771182157819415e-06	1.771182157819415e-06	9.446304841703547e-06	8.265516736490604e-06	2.12542E-05	1693784	241969.14285714287	7.616083278623485e-05	0.007855783263981711	0	0	7.379925657580896e-05	0	0	1	0
安徽 蚌埠_2019	安徽	蚌埠	2019	27741	1012286	2.9649894051045255e-06	3.953319206806034e-06	1.1859957620418102e-05	1.976659603403017e-06	2.07549E-05	1011808	1011808	7.214807552421012e-05	0.008979964578259907	0	0	0.00010278629937695689	0	0	1	0
安徽 蚌埠_2020	安徽	蚌埠	2020	28935	960417	5.210270902825321e-06	2.0841083611301286e-06	1.5630812708475964e-05	7.2943792639554505e-06	3.02196E-05	959643	87240.27272727272	0.0001021213096953763	0.010978040792252952	0	0	7.502790100068464e-05	0	0	1	0
安徽 蚌埠_2021	安徽	蚌埠	2021	21283	671082	1.4909884657132292e-06	2.9819769314264585e-06	1.3418896191419063e-05	5.963953862852917e-06	2.38558E-05	670696	51592	8.051337714851438e-05	0.010071627085892864	0	0	7.007645788852177e-05	0	0	0	0
安徽 蚌埠_2022	安徽	蚌埠	2022	16165	640995	0	1.2486245620059153e-05	1.872936843008873e-05	1.4047026322566547e-05	4.52626E-05	640705	640705	0.00014671338603569506	0.01154197329504218	0	0	6.399200880280317e-05	0	0	0	0
安徽 蚌埠_2023	安徽	蚌埠	2023	26403	975709	1.0257893705653843e-06	7.18052559395769e-06	1.7438419299611533e-05	5.128946852826921e-06	3.07737E-05	974859	974859	9.437262209201536e-05	0.009950156894484228	0	0	5.23152578988346e-05	0	0	1	0
安徽 蚌埠_2024	安徽	蚌埠	2024	41021	1566135	3.1958173142990453e-06	7.0307980914579e-06	1.8535740422934463e-05	5.113307702878472e-06	3.38757E-05	1564545	18625.535714285714	0.00010610113483472831	0.009659038250737434	0	0	6.519467321170052e-05	0	0	0	0
安徽 亳州_2010	安徽	亳州	2010	21367	592781	6.75081558290761e-06	3.375407791453805e-06	2.025244674872283e-05	6.75081558290761e-06	3.71295E-05	592521	84645.85714285714	0.00012657779217951768	0.00543778195203208	0	0	6.75081558290761e-05	0	0	0	0
安徽 亳州_2011	安徽	亳州	2011	143223	4321180	1.6209744835459512e-06	6.483897934183805e-06	1.1578389168185365e-05	5.0944912340015605e-06	2.47778E-05	4318390	4318390	8.290126644420722e-05	0.010654433712564174	0	0	0.00010281609581348605	0	0	0	0
安徽 亳州_2012	安徽	亳州	2012	129705	4059454	4.189860832540135e-06	6.16156004785314e-06	9.119108870822648e-06	5.175710440196638e-06	2.46462E-05	4057414	36885.58181818182	8.379721665080271e-05	0.010070453742211173	0	0	7.837504380869194e-05	0	0	3	0
安徽 亳州_2013	安徽	亳州	2013	56850	1915738	3.655470829864988e-06	8.877572015386399e-06	5.744311304073553e-06	1.0966412489594964e-05	2.92438E-05	1914938	32456.57627118644	0.00010026434276201109	0.009795617403801063	0	0	7.049836600453906e-05	0	0	13	0
安徽 亳州_2014	安徽	亳州	2014	42114	1166081	0	1.5448455798105847e-05	1.6306703342445062e-05	4.291237721696068e-06	3.60464E-05	1165165	582582.5	0.00011500517094145465	0.009832942115494372	0	0	0.00010985568567541937	0	0	1	0
安徽 亳州_2015	安徽	亳州	2015	30838	829494	1.2068695012008352e-06	7.2412170072050105e-06	1.9309912019213363e-05	7.2412170072050105e-06	3.49992E-05	828590	828590	0.0001134457331128785	0.008790837446746884	0	0	0.00010861825510807516	0	0	8	0
安徽 亳州_2016	安徽	亳州	2016	28812	854144	2.3432538892156427e-06	5.858134723039106e-06	1.2887896390686034e-05	1.64027772245095e-05	3.74921E-05	853514	853514	0.00014059523335293857	0.010348980801720885	0	0	6.5611108898038e-05	0	0	2	0
安徽 亳州_2017	安徽	亳州	2017	21213	694230	0	7.2066047090837815e-06	1.153056753453405e-05	7.2066047090837815e-06	2.59438E-05	693808	693808	8.936189839263889e-05	0.009427680280423402	0	0	9.51271821599059e-05	0	0	0	0
安徽 亳州_2018	安徽	亳州	2018	21099	736871	5.430628473056615e-06	5.430628473056615e-06	1.3576571182641538e-06	6.7882855913207695e-06	1.90072E-05	736563	736563	6.924051303147185e-05	0.009666518682040775	0	0	7.874411285932093e-05	0	0	0	0
安徽 亳州_2019	安徽	亳州	2019	20248	699185	2.8615701149063478e-06	8.584710344719043e-06	2.861570114906348e-05	4.292355172359522e-06	4.43543E-05	698917	349458.5	0.0001416477206878642	0.010441869349293264	0	0	8.727788850464361e-05	0	0	0	0
安徽 亳州_2020	安徽	亳州	2020	17565	609373	6.56662414777531e-06	6.56662414777531e-06	1.1491592258606792e-05	6.56662414777531e-06	3.11915E-05	609141	152285.25	0.00011655757862301174	0.013597836954005724	0	0	0.00011655757862301174	0	0	0	0
安徽 亳州_2021	安徽	亳州	2021	15883	514669	1.9439330820475834e-06	1.3607531574333085e-05	1.5551464656380667e-05	7.775732328190334e-06	3.88787E-05	514421	514421	0.0001419071149894736	0.013453960860851327	0	0	0.00010497238643056952	0	0	0	0
安徽 亳州_2022	安徽	亳州	2022	7758	282112	3.545822666316812e-06	3.545822666316812e-06	3.545822666316812e-06	3.545822666316812e-06	1.41833E-05	282022	282022	4.609569466211856e-05	0.010594918126954634	0	0	8.155392132528668e-05	0	0	0	0
安徽 亳州_2023	安徽	亳州	2023	10138	314792	3.1777506609721376e-06	0	1.5888753304860687e-05	1.5888753304860687e-05	3.49553E-05	314688	314688	0.00012393227577791336	0.008900879601382958	0	0	5.402176123652634e-05	0	0	0	0
安徽 亳州_2024	安徽	亳州	2024	19727	760550	0	1.1835844724237969e-05	1.3150938582486631e-06	7.89056314949198e-06	2.10415E-05	760402	380201	6.180941133768717e-05	0.016267711026535965	0	0	1.0520750865989305e-05	0	0	1	0
安徽 巢湖_2010	安徽	巢湖	2010	7754	194180	0	0	5.155383251190893e-06	0	5.15538E-06	193972	193972	1.5466149753572682e-05	0.004165549666962242	0	0	2.0621533004763574e-05	0	0	0	0
安徽 巢湖_2011	安徽	巢湖	2011	67741	1907065	2.6236431173707736e-06	7.346200728638167e-06	6.821472105164012e-06	4.197828987793238e-06	2.09891E-05	1905747	136124.7857142857	6.559107793426934e-05	0.011551375917160043	0	0	9.707479534271863e-05	0	0	2	0
安徽 巢湖_2012	安徽	巢湖	2012	63738	2057554	4.376022895351789e-06	3.403573363051391e-06	5.834697193802385e-06	5.348472427652186e-06	1.89628E-05	2056662	1028331	6.418166913182623e-05	0.018061791388181432	0	0	5.0081150913470465e-05	0	0	11	0
安徽 巢湖_2013	安徽	巢湖	2013	18957	549448	0	5.462868880221137e-06	7.283825173628183e-06	1.8209562934070457e-06	1.45677E-05	549162	22881.75	4.3702951041769096e-05	0.008669572912910945	0	0	8.37639894967241e-05	0	0	0	0
安徽 巢湖_2014	安徽	巢湖	2014	19690	491235	2.0382581046237886e-06	4.076516209247577e-06	4.076516209247577e-06	4.076516209247577e-06	1.42678E-05	490615	70087.85714285714	4.8918194510970923e-05	0.00910286069524984	0	0	0.00012637200248667488	0	0	0	0
安徽 巢湖_2015	安徽	巢湖	2015	21251	542273	1.8458800879377274e-06	1.8458800879377274e-06	3.6917601758754547e-06	1.8458800879377274e-06	9.2294E-06	541747	135436.75	3.137996149494136e-05	0.00804065366305674	0	0	0.00021781385037665182	0	0	1	0
安徽 巢湖_2016	安徽	巢湖	2016	23844	663425	0	1.5088440896313743e-06	6.035376358525497e-06	1.5088440896313743e-06	9.05306E-06	662759	110459.83333333333	2.7159193613364736e-05	0.011240888467753738	0	0	0.0001357959680668237	0	0	1	0
安徽 巢湖_2017	安徽	巢湖	2017	11233	293437	0	0	3.410862231863593e-06	0	3.41086E-06	293181	41883	1.0232586695590779e-05	0.014936165713330674	0	0	0.00039907088112804034	0	0	0	0
安徽 巢湖_2018	安徽	巢湖	2018	8481	182969	0	0	5.4715071266380325e-06	1.0943014253276065e-05	1.64145E-05	182765	182765	6.018657839301836e-05	0.007654638470166607	0	0	0.0007222389407162202	0	0	0	0
安徽 巢湖_2019	安徽	巢湖	2019	4656	100021	0	0	1.002234984014352e-05	1.002234984014352e-05	2.00447E-05	99777	19955.4	7.015644888100464e-05	0.009571344097337061	0	0	0.000250558746003588	0	0	0	0
安徽 巢湖_2020	安徽	巢湖	2020	4397	92435	1.0845634089997072e-05	0	2.1691268179994145e-05	0	3.25369E-05	92203	92203	0.00010845634089997072	0.008568050931097687	0	0	0.00021691268179994144	0	0	0	0
安徽 巢湖_2021	安徽	巢湖	2021	4992	113246	0	0	1.7710085893916584e-05	0	1.77101E-05	112930	112930	5.313025768174976e-05	0.010395820419729036	0	0	0.00032763658903745685	0	0	0	0
安徽 巢湖_2022	安徽	巢湖	2022	4019	99152	1.010386776057875e-05	0	4.0415471042315e-05	0	5.05193E-05	98972	98972	0.00016166188416926	0.005627854342642363	0	0	8.083094208463e-05	0	0	0	0
安徽 巢湖_2023	安徽	巢湖	2023	7892	208857	4.794990194245053e-06	1.9179960776980212e-05	6.712986271943074e-05	1.4384970582735159e-05	0.00010549	208551	208551	0.0003356493135971537	0.005221744321532862	0	0	6.233487252518569e-05	0	0	0	0
安徽 巢湖_2024	安徽	巢湖	2024	9504	686461	0	1.4569677296217566e-06	8.74180637773054e-06	4.37090318886527e-06	1.45697E-05	686357	686357	4.662296734789621e-05	0.018344680683667538	0	0	1.6026645025839323e-05	0	0	0	0
安徽 池州_2010	安徽	池州	2010	13742	373551	2.6783299006071772e-06	1.0713319602428709e-05	2.6783299006071772e-06	1.3391649503035887e-05	2.94616E-05	373367	124455.66666666667	0.00010445486612367992	0.005884290791633969	0	0	4.017494850910766e-05	0	0	1	0
安徽 池州_2011	安徽	池州	2011	120060	3428088	3.794581221259696e-06	3.794581221259696e-06	1.1967525390126733e-05	7.881053305693214e-06	2.74377E-05	3425938	148953.8260869565	9.778343916323062e-05	0.0112877115697949	0	0	9.895100261592592e-05	0	0	22	0
安徽 池州_2012	安徽	池州	2012	110309	3278099	2.1372838480879704e-06	5.801199016238777e-06	8.243809128339315e-06	3.6639151681508067e-06	1.98462E-05	3275185	3275185	6.564514676270195e-05	0.013398632443663488	0	0	6.717177808276479e-05	0	0	4	0
安徽 池州_2013	安徽	池州	2013	56774	2015875	1.984929423353191e-06	4.9623235583829775e-06	9.924647116765955e-06	3.969858846706382e-06	2.08418E-05	2015185	671728.3333333334	7.294615630822976e-05	0.011833652989675886	0	0	8.088587400164253e-05	0	0	1	0
安徽 池州_2014	安徽	池州	2014	48937	1448524	1.3815455903137076e-06	2.763091180627415e-06	8.289273541882245e-06	6.907727951568538e-06	1.93416E-05	1447654	1447654	6.838650672052853e-05	0.013881079318676976	0	0	0.0001271021943088611	0	0	0	0
安徽 池州_2015	安徽	池州	2015	36692	948565	1.05512055279876e-06	2.11024110559752e-06	9.49608497518884e-06	5.2756027639938e-06	1.7937E-05	947759	947759	5.80316304039318e-05	0.009573108775543149	0	0	0.00019730754337336814	0	0	2	0
安徽 池州_2016	安徽	池州	2016	35623	937044	0	3.2040601850665165e-06	1.3884260801954903e-05	1.2816240740266066e-05	2.99046E-05	936312	936312	0.00010359794598381737	0.007928980937977939	0	0	0.00018049539042541376	0	0	0	0
安徽 池州_2017	安徽	池州	2017	27069	802099	2.496196420703952e-06	2.496196420703952e-06	8.736687472463833e-06	4.992392841407904e-06	1.87215E-05	801219	400609.5	6.365300872795078e-05	0.009089899265993443	0	0	0.00018097424050103654	0	0	1	0
安徽 池州_2018	安徽	池州	2018	27716	786272	0	0	6.366896214498187e-06	5.093516971598549e-06	1.14604E-05	785312	157062.4	3.947475652988876e-05	0.007706491178028605	0	0	0.00025085571085122854	0	0	2	0
安徽 池州_2019	安徽	池州	2019	36114	1254945	3.1890933009108848e-06	3.986366626138606e-06	1.1161826553188097e-05	7.175459927049491e-06	2.55127E-05	1254275	125427.5	8.929461242550478e-05	0.015913575571545314	0	0	9.00918857507325e-05	0	0	0	0
安徽 池州_2020	安徽	池州	2020	29118	877857	1.139953193521874e-06	2.279906387043748e-06	1.139953193521874e-05	0	1.48194E-05	877229	54826.8125	4.901798732144058e-05	0.011979768110721373	0	0	0.00010373574061049053	0	0	1	0
安徽 池州_2021	安徽	池州	2021	12643	344366	1.1625406162627807e-05	0	2.3250812325255614e-05	1.1625406162627807e-05	4.65016E-05	344074	344074	0.0001627556862767893	0.011453931421729046	0	0	0.00013078581932956282	0	0	0	0
安徽 池州_2022	安徽	池州	2022	11331	306856	0	0	3.9141496509883226e-05	6.523582751647205e-06	4.56651E-05	306580	306580	0.00014351882053623851	0.008373018461739188	0	0	8.154478439559006e-05	0	0	0	0
安徽 池州_2023	安徽	池州	2023	14449	396976	0	2.521025351430934e-06	2.0168202811447474e-05	1.0084101405723737e-05	3.27733E-05	396664	39666.4	0.00011596716616582296	0.006917693564326483	0	0	8.571486194865175e-05	0	0	2	0
安徽 池州_2024	安徽	池州	2024	12452	373894	2.676057845666392e-06	0	8.028173536999176e-06	1.0704231382665568e-05	2.14085E-05	373684	373684	7.492961967865897e-05	0.008830990890699093	0	0	0.00012845077659198682	0	0	1	0
安徽 滁州_2010	安徽	滁州	2010	16761	453363	0	0	8.826495373813113e-06	6.619871530359834e-06	1.54464E-05	453181	50353.444444444445	5.295897224287867e-05	0.0071847672342838734	0	0	7.502521067741145e-05	0	0	0	0
安徽 滁州_2011	安徽	滁州	2011	211324	5809533	2.4114303175009726e-06	4.478370589644663e-06	1.1023681451433018e-05	4.650615612323304e-06	2.25641E-05	5805683	5805683	7.440984979717287e-05	0.009432309686905055	0	0	0.00010196905342575542	0	0	5	0
安徽 滁州_2012	安徽	滁州	2012	177653	5007378	3.5973379699022725e-06	5.396006954853409e-06	9.992605471950756e-06	5.196154845414393e-06	2.41821E-05	5003700	5003700	7.814217479065492e-05	0.00879669044906769	0	0	9.572916042128825e-05	0	0	15	0
安徽 滁州_2013	安徽	滁州	2013	77608	2237605	2.6830187717408366e-06	8.943395905802788e-06	9.837735496383067e-06	1.2073584472833765e-05	3.35377E-05	2236287	2236287	0.00011358112800369541	0.007161871441366873	0	0	0.00010463773209789262	0	0	1	0
安徽 滁州_2014	安徽	滁州	2014	73039	1895730	5.281141571562108e-07	1.0034168985968006e-05	1.1090397300280429e-05	5.281141571562109e-06	2.69338E-05	1893530	189353	9.083563503086827e-05	0.007944421266100881	0	0	0.00017480578601870582	0	0	1	0
安徽 滁州_2015	安徽	滁州	2015	45297	1056415	1.896149773078276e-06	3.792299546156552e-06	1.9909572617321898e-05	1.2324973525008794e-05	3.7923E-05	1054769	210953.8	0.00013367855900201845	0.008058636535582673	0	0	0.00021142069969822778	0	0	0	0
安徽 滁州_2016	安徽	滁州	2016	51011	1191949	1.680272674649642e-06	4.200681686624105e-06	1.3442181397197137e-05	6.721090698598568e-06	2.60442E-05	1190283	1190283	9.913608780432889e-05	0.00823921706014452	0	0	0.00014282317734521958	0	0	13	0
安徽 滁州_2017	安徽	滁州	2017	33856	949059	3.1636726020679873e-06	3.1636726020679873e-06	2.0036593146430585e-05	4.21823013609065e-06	3.05822E-05	948265	474132.5	0.00010861942600433424	0.008221330535240677	0	0	0.00010545575340226625	0	0	3	0
安徽 滁州_2018	安徽	滁州	2018	43673	1138343	2.637230486032788e-06	5.274460972065576e-06	3.428399631842624e-05	1.3186152430163939e-05	5.53818E-05	1137557	568778.5	0.00018108982670758477	0.007067777702567871	0	0	0.00012658706332957382	0	0	0	0
安徽 滁州_2019	安徽	滁州	2019	32893	836414	4.7863493317059746e-06	0	1.9145397326823898e-05	4.7863493317059746e-06	2.87181E-05	835710	835710	9.213722463534001e-05	0.009424321834129064	0	0	0.00015675294061337066	0	0	0	0
安徽 滁州_2020	安徽	滁州	2020	49357	1580742	0	1.8984962643921838e-06	8.226817145699462e-06	2.5313283525229117e-06	1.26566E-05	1580198	1580198	4.1134085728497316e-05	0.06479567750370523	0	0	4.1134085728497316e-05	0	0	0	0
安徽 滁州_2021	安徽	滁州	2021	18780	685183	0	1.4602483882508414e-06	1.1681987106006731e-05	8.76149032950505e-06	2.19037E-05	684815	684815	7.301241941254208e-05	0.025850777217204645	0	0	7.593291618904376e-05	0	0	4	0
安徽 滁州_2022	安徽	滁州	2022	22294	1101856	9.07734258980215e-07	1.81546851796043e-06	1.1800545366742796e-05	4.538671294901075e-06	1.90624E-05	1101644	1101644	6.444913238759526e-05	0.0392504293583045	0	0	2.2693356474505375e-05	0	0	4	0
安徽 滁州_2023	安徽	滁州	2023	17216	660857	3.0274911332353436e-06	6.054982266470687e-06	1.9678692366029733e-05	1.665120123279439e-05	4.54124E-05	660613	660613	0.0001559157933616202	0.010900481825213854	0	0	9.839346183014866e-05	0	0	0	0
安徽 滁州_2024	安徽	滁州	2024	40486	2253349	4.438469278469119e-07	3.550775422775295e-06	8.876938556938237e-06	4.882316206316031e-06	1.77539E-05	2253029	2253029	6.036318218718001e-05	0.014546195366326843	0	0	2.3967734103733242e-05	0	0	2	0
安徽 阜阳_2010	安徽	阜阳	2010	22168	578460	5.1904012180141525e-06	6.920534957352204e-06	1.0380802436028305e-05	6.920534957352204e-06	2.94123E-05	577990	577990	9.688748940293084e-05	0.007259641170262461	0	0	0.00022664751985328465	0	0	0	0
安徽 阜阳_2011	安徽	阜阳	2011	251812	6864522	2.478097264443007e-06	3.2069494010438912e-06	5.830817092807075e-06	7.725832647969373e-06	1.92417E-05	6860102	6860102	7.113596853224631e-05	0.009310502963367016	0	0	0.00014096000321861104	0	0	60	0
安徽 阜阳_2012	安徽	阜阳	2012	249149	7771864	5.408132440527927e-06	5.923192672959157e-06	9.142319125654352e-06	5.408132440527927e-06	2.58818E-05	7766082	1941520.5	8.61438238741234e-05	0.014340950816640875	0	0	7.365361323766605e-05	0	0	3	0
安徽 阜阳_2013	安徽	阜阳	2013	93653	3020059	4.306653614193405e-06	3.644091519702112e-06	6.294339897667284e-06	4.637934661439051e-06	1.8883E-05	3018585	754646.25	6.426852316565543e-05	0.01059569301510476	0	0	7.619464086649871e-05	0	0	8	0
安徽 阜阳_2014	安徽	阜阳	2014	82721	2521640	3.5717460599672353e-06	3.1748853866375422e-06	7.143492119934471e-06	6.746631446604778e-06	2.06368E-05	2519776	1259888	7.262550321933379e-05	0.013268242891431619	0	0	0.00011310529189896245	0	0	1	0
安徽 阜阳_2015	安徽	阜阳	2015	52668	1428546	3.503918081198396e-06	6.3070525461571125e-06	9.810970627355509e-06	4.9054853136777545e-06	2.45274E-05	1426974	1426974	7.77869814026044e-05	0.009966544590160718	0	0	0.0001815029566060769	0	0	17	0
安徽 阜阳_2016	安徽	阜阳	2016	49371	1395332	2.869786315710932e-06	5.022126052494131e-06	8.609358947132797e-06	7.17446578927733e-06	2.36757E-05	1393832	1393832	8.394124973454477e-05	0.009752968793943603	0	0	0.00012698804447020874	0	0	12	0
安徽 阜阳_2017	安徽	阜阳	2017	38543	1346281	2.973126651478945e-06	4.459689977218417e-06	6.6895349658276255e-06	5.202971640088153e-06	1.93253E-05	1345385	1345385	6.98684763097552e-05	0.011013204398740881	0	0	8.547739123001966e-05	0	0	0	0
安徽 阜阳_2018	安徽	阜阳	2018	26988	888332	2.253165697805417e-06	2.253165697805417e-06	1.2392411337929792e-05	1.1265828489027084e-06	1.80253E-05	887640	126805.71428571429	5.6329142445135415e-05	0.013173133252219369	0	0	0.00010026587355234103	0	0	0	0
安徽 阜阳_2019	安徽	阜阳	2019	31033	978186	2.04677704252998e-06	2.04677704252998e-06	8.18710817011992e-06	5.1169426063249505e-06	1.73976E-05	977146	977146	5.935653423336942e-05	0.014453316085825455	0	0	0.00013815745037077366	0	0	0	0
安徽 阜阳_2020	安徽	阜阳	2020	37190	1074196	0	1.8637001530097827e-06	7.454800612039131e-06	9.318500765048913e-07	1.02504E-05	1073134	1073134	3.447845283068098e-05	0.013828655135332586	0	0	0.0001612100632353462	0	0	0	0
安徽 阜阳_2021	安徽	阜阳	2021	18333	586846	1.7047682367582128e-06	1.7047682367582128e-06	3.239059649840604e-05	5.114304710274638e-06	4.09144E-05	586590	586590	0.00013979099541417344	0.013532450263386692	0	0	0.0004688112651085085	0	0	54	0
安徽 阜阳_2022	安徽	阜阳	2022	17017	757046	0	6.606032100031181e-06	9.248444940043653e-06	5.284825680024944e-06	2.11393E-05	756884	756884	7.927238520037417e-05	0.02377510952801222	0	0	4.095739902019332e-05	0	0	0	0
安徽 阜阳_2023	安徽	阜阳	2023	19440	1021049	9.795806415273622e-07	6.857064490691535e-06	1.2734548339855708e-05	1.9591612830547243e-06	2.25304E-05	1020845	204169	7.542770939760688e-05	0.018624766737359737	0	0	2.84078386042935e-05	0	0	0	0
安徽 阜阳_2024	安徽	阜阳	2024	40968	1844956	2.1685482436927775e-06	8.67419297477111e-06	5.421370609231944e-06	6.5056447310783325e-06	2.27698E-05	1844552	1844552	7.373064028555444e-05	0.01546283325165135	0	0	0.00013987136171818415	0	0	3	0
安徽 合肥_2010	安徽	合肥	2010	471299	13280240	3.389851447669959e-06	3.84183164069262e-06	1.1826815050759636e-05	6.779702895339918e-06	2.58382E-05	13274918	13274918	8.715684722120318e-05	0.0074304037132282095	0	0	9.574447088863373e-05	0	0	36	0
安徽 合肥_2011	安徽	合肥	2011	3296018	94480986	2.912102722210328e-06	4.129891133316465e-06	1.2760304655503438e-05	5.538289904421824e-06	2.53406E-05	94433482	5902092.625	8.384737947076864e-05	0.009355580047339565	0	0	0.00010867967359288944	0	0	59	1
安徽 合肥_2012	安徽	合肥	2012	3034691	91032259	3.8245008226907895e-06	4.637756744757222e-06	9.39640288333513e-06	5.560912115751551e-06	2.34196E-05	90992267	90992267	7.887483449555114e-05	0.009744630277208063	0	0	8.683155459793084e-05	0	0	58	0
安徽 合肥_2013	安徽	合肥	2013	1220947	36031640	2.6933312008814134e-06	4.636972273682434e-06	9.246178246324853e-06	5.442195003842856e-06	2.20187E-05	36014880	36014880	7.688488757980035e-05	0.009004333764266325	0	0	0.00011192595949229873	0	0	34	0
安徽 合肥_2014	安徽	合肥	2014	1025761	31644165	1.9608911643098072e-06	5.313382509742704e-06	1.5339229269197685e-05	6.926373628771738e-06	2.95399E-05	31618277	31618277	0.00010576161376535476	0.011851562942534788	0	0	0.00017205238602976372	0	0	16	0
安徽 合肥_2015	安徽	合肥	2015	710349	20712989	2.1747963049534174e-06	5.847785619985856e-06	8.409212379153215e-06	6.427731301306768e-06	2.28595E-05	20691593	5172898.25	7.853431101220674e-05	0.011722877015800572	0	0	0.00019283193903920303	0	1	42	0
安徽 合肥_2016	安徽	合肥	2016	690904	21199696	1.6524564851551807e-06	4.626878158434506e-06	9.820312826065075e-06	6.515399855754713e-06	2.2615E-05	21180588	7060196	7.879856782068563e-05	0.011252756533482452	0	0	0.00014791846194260518	0	0	26	0
安徽 合肥_2017	安徽	合肥	2017	525615	18911600	2.0108084127144053e-06	3.2807926733761347e-06	7.461157531387661e-06	5.2916010860905396e-06	1.80444E-05	18897872	18897872	6.302296893533833e-05	0.012395469712145368	0	0	0.00011101779078617952	0	0	15	1
安徽 合肥_2018	安徽	合肥	2018	468997	19245592	1.5075676778321634e-06	4.002852110106089e-06	1.9598379811818126e-05	4.574688125835531e-06	2.96835E-05	19236284	19236284	9.949946673692278e-05	0.013572423863153611	0	0	9.36771363949503e-05	0	0	9	0
安徽 合肥_2019	安徽	合肥	2019	420572	18700508	2.3005079735606366e-06	3.3170114967618476e-06	9.523033006832402e-06	4.066014092804846e-06	1.92066E-05	18691524	18691524	6.757073420016474e-05	0.015546137382912169	0	0	8.148078241239185e-05	0	0	37	0
安徽 合肥_2020	安徽	合肥	2020	437554	22247064	1.2141031298769285e-06	3.012774433398304e-06	9.802758604191497e-06	2.96780765081027e-06	1.69974E-05	22238638	22238638	5.737761458233189e-05	0.019433923966027056	0	0	6.403269840536098e-05	0	0	18	0
安徽 合肥_2021	安徽	合肥	2021	280439	12076838	7.455821770734474e-07	3.5622259571286935e-06	9.278355981358457e-06	5.053390311275588e-06	1.86396E-05	12071104	12071104	6.486564940538993e-05	0.01829062196796581	0	0	8.781301196642826e-05	0	0	12	0
安徽 合肥_2022	安徽	合肥	2022	204809	9620449	1.039856990547804e-06	2.59964247636951e-06	1.1646398294135405e-05	5.719213448012921e-06	2.10051E-05	9616707	9616707	7.16461466487437e-05	0.018432089071654154	0	0	6.291134792814214e-05	0	0	6	0
