市 年	微博数	微博字数	身体形象	词数	每句平均词数	字典覆盖率	数字比率	词长大于等于6的比率	词长大于等于4的比率	拉丁词比率	at用户数量	情感词数量	标签数量	url数量
上海 嘉定区_2022	51219	1611344	0.001572766714763128	1609266	178807.33333333334	0.002513568297596544	0.012136588979074932	0.0	0.0	0.00019077020206727789	0	0	1	0
上海 嘉定区_2023	61097	2072444	0.0014727647208847602	2070256	2070256.0	0.0024209566353146665	0.011160455518544566	0.0	0.0	0.00010433492283079967	0	0	3	0
上海 嘉定区_2024	93436	3227986	0.0015018330239530428	3224726	403090.75	0.0024423780501041017	0.012299029436919602	0.0	0.0	0.00011845967688417558	0	0	9	0
上海 奉贤区_2010	47079	1236715	0.00220056713145557	1236045	309011.25	0.003630126734868067	0.010565149327087606	0.0	0.0	0.00010355610030379153	0	0	1	0
上海 奉贤区_2011	430967	10028787	0.0027394359739411327	10021771	10021771.0	0.004488428242872443	0.008657850992604002	0.0	0.0	0.00018180419408904874	0	7	34	1
上海 奉贤区_2012	411377	10524389	0.003366985120291234	10518015	10518015.0	0.00550721785431947	0.009919076936094881	0.0	0.0	0.00014280261056862916	0	0	9	0
上海 奉贤区_2013	149643	3571569	0.002549928868193056	3568727	3568727.0	0.00414069218519657	0.008228704521248053	0.0	0.0	0.00020847770087204764	0	0	1	0
上海 奉贤区_2014	108215	2356469	0.0026391998323561905	2352607	2352607.0	0.004290984427063254	0.009626342181248292	0.0	0.0	0.00041995964476854825	0	0	1	0
上海 奉贤区_2015	81063	1715176	0.002678688248817779	1712032	428008.0	0.004290223547223416	0.007252784994672997	0.0	0.0	0.0004894768322087437	0	0	16	0
上海 奉贤区_2016	87828	1906202	0.00282299391881593	1902590	1902590.0	0.004742482615802669	0.005876725936749379	0.0	0.0	0.00033953715724354696	0	0	2	0
上海 奉贤区_2017	62967	1510135	0.00220151087721486	1507601	301520.2	0.003569910075676522	0.007441624143258063	0.0	0.0	0.00031507010143930653	0	0	1	0
上海 奉贤区_2018	63210	1406917	0.0021822510720797884	1404513	351128.25	0.003520793328363639	0.006995307270206826	0.0	0.0	0.000387322865648093	0	0	0	0
上海 奉贤区_2019	48379	1093463	0.002058399175541051	1091625	1091625.0	0.003298751860758044	0.008114508187335395	0.0	0.0	0.00025833047062864996	0	0	16	0
上海 奉贤区_2020	45897	1099339	0.0018221524540293712	1097603	548801.5	0.002991063253289213	0.009011454961402255	0.0	0.0	0.00032616528927125745	0	0	5	0
上海 奉贤区_2021	28341	697430	0.0017632176712316966	696454	696454.0	0.002920508748603641	0.010286393645524328	0.0	0.0	0.00014645619093292593	0	0	1	0
上海 奉贤区_2022	20030	504248	0.0019227255031264152	503452	503452.0	0.0032098392696821147	0.007752476899485949	0.0	0.0	0.00015691664746589546	0	0	1	0
上海 奉贤区_2023	29069	796076	0.0018474036998377705	795170	795170.0	0.0031276330847491733	0.007344341461574254	0.0	0.0	0.0001232440861702529	0	0	0	0
上海 奉贤区_2024	35196	1400139	0.0013455064870847811	1399473	155497.0	0.002248703619148065	0.011217079572096068	0.0	0.0	5.716437544704328e-05	0	0	0	0
上海 宝山区_2010	336231	8414030	0.0027325451706446575	8410108	8410108.0	0.00448222543634398	0.006788497840931412	0.0	0.0	0.00014482572637592762	0	0	2	0
上海 宝山区_2011	3701973	81614895	0.002697196464359418	81553199	20388299.75	0.004365285535886826	0.008660273400188753	0.0	0.0	0.00017307720816690464	0	0	33	0
上海 宝山区_2012	3889279	88191214	0.002836015442215394	88131396	88131396.0	0.004577937242705199	0.009383852265315303	0.0	0.0	0.00015245418329694902	0	2	16	1
上海 宝山区_2013	1418977	33897526	0.002611376432971267	33873324	33873324.0	0.004206377856510332	0.009026513016555446	0.0	0.0	0.0001882602368754835	0	0	13	0
上海 宝山区_2014	740167	17716750	0.0026751667952424145	17693850	17693850.0	0.004357107130443629	0.010800249804310538	0.0	0.0	0.00036131198128163175	0	0	11	0
上海 宝山区_2015	521585	12037781	0.0025297807126769354	12018433	12018433.0	0.0041125993713157115	0.010054222542988758	0.0	0.0	0.00040546051219822086	0	0	17	0
上海 宝山区_2016	538512	12038697	0.0024901187710943554	12019507	12019507.0	0.004006986309837833	0.008196509224546398	0.0	0.0	0.00033961459484153553	0	0	56	0
上海 宝山区_2017	420963	10449211	0.0024524930677186085	10436319	10436319.0	0.003968353209594302	0.008397692711386073	0.0	0.0	0.00031304140856560633	0	0	3	0
上海 宝山区_2018	442643	13852784	0.003594586628678096	13842760	6921380.0	0.005881919501602282	0.01825091239030367	0.0	0.0	0.00023730816686845686	0	0	6	0
上海 宝山区_2019	388173	14958600	0.004424699435508827	14949038	4983012.666666667	0.007233709620645823	0.020054467718926126	0.0	0.0	0.00016154885685620707	0	0	11	0
上海 宝山区_2020	329156	11831388	0.00467637220115634	11820060	2364012.0	0.007682617516323945	0.022129498496623535	0.0	0.0	0.0001725033544668978	0	0	13	0
上海 宝山区_2021	211563	6217003	0.0032310154290931177	6209503	6209503.0	0.005252916376721293	0.016001441661273052	0.0	0.0	0.00019003131168468716	0	0	6	0
上海 宝山区_2022	152881	5556992	0.0031259792886087347	5552500	5552500.0	0.005124898694281855	0.02099756866276452	0.0	0.0	0.0001339936965330932	0	0	2	0
上海 宝山区_2023	121590	3716205	0.0018236399022541947	3711259	3711259.0	0.003011915902393231	0.008589807394202344	0.0	0.0	0.00014334758096915359	0	0	3	0
上海 宝山区_2024	162128	4936911	0.0019243190406998852	4931095	4931095.0	0.0030976892556318627	0.011583634060994566	0.0	0.0	0.00014175350505313727	0	0	3	0
上海 崇明县_2010	17257	421702	0.0019413420416842684	421358	210679.0	0.003196806516074217	0.006372253523132349	0.0	0.0	0.00014477000555347235	0	0	0	0
上海 崇明县_2011	220590	5481485	0.0024935957354692262	5476429	1369107.25	0.004057571092403462	0.009036910731427358	0.0	0.0	0.00014845440340776809	0	0	6	0
上海 崇明县_2012	228299	6336520	0.003852061632986128	6333232	3166616.0	0.006304837719508775	0.01246330467603271	0.0	0.0	0.0001143176185555811	0	0	3	0
上海 崇明县_2013	80661	2121554	0.0027465711490695243	2120098	176674.83333333334	0.0043592324505753975	0.008081230207282871	0.0	0.0	0.00015329480052337204	0	0	1	0
上海 崇明县_2014	42589	1103514	0.0024798562717770036	1102080	1102080.0	0.004012412891986063	0.007636469221835075	0.0	0.0	0.0002495281649245064	0	0	1	0
上海 崇明县_2015	26997	609431	0.002072039948798759	608579	67619.88888888889	0.0033882207568779075	0.010534375980768314	0.0	0.0	0.00023990311857622428	0	0	2	0
上海 崇明县_2016	26310	644253	0.0022719820479229704	643491	321745.5	0.00374675014879773	0.00844611657350297	0.0	0.0	0.00019736095765131135	0	0	2	0
上海 崇明县_2017	19142	550052	0.0018016312952455133	549502	549502.0	0.0029080876866690204	0.011026347492820773	0.0	0.0	0.0002857132458116622	0	0	0	0
上海 崇明县_2018	19849	489938	0.00188592888638249	489414	69916.28571428571	0.003103711785931747	0.007899242767881589	0.0	0.0	0.00029218616549587877	0	0	1	0
上海 崇明县_2019	15067	360098	0.002591379492512248	359654	119884.66666666667	0.004293014953260634	0.009814988850395102	0.0	0.0	0.00035867806280480684	0	0	0	0
上海 崇明县_2020	11732	289028	0.0022093813732154996	288316	144158.0	0.003648774261574106	0.011379874859529128	0.0	0.0	0.00036418374283771974	0	0	0	0
上海 崇明县_2021	8629	238339	0.0015143675622468166	237723	237723.0	0.0024734670183364674	0.01070994392633443	0.0	0.0	0.0002566011702695995	0	0	0	0
上海 崇明县_2022	5781	156335	0.001543101185178545	156179	17353.222222222223	0.0025483579738633235	0.009905300968760205	0.0	0.0	0.00026892219824688337	0	0	0	0
上海 崇明县_2023	11101	419522	0.0014499873603075499	419314	419314.0	0.002308532507858073	0.007905769900361065	0.0	0.0	0.00010016360054756102	0	0	1	0
上海 崇明县_2024	16533	826047	0.0017041635124905375	825625	412812.5	0.002737320211960636	0.01336563209689629	0.0	0.0	7.024981074943225e-05	0	0	0	0
上海 徐汇区_2010	1149208	30518458	0.002392186864758735	30505142	3050514.2	0.0039037680926055024	0.006851402298012578	0.0	0.0	0.00015702270784381204	0	0	10	0
上海 徐汇区_2011	10538449	249197686	0.0025263146465124317	249029946	124514973.0	0.0040862756320880385	0.00789743575658166	0.0	0.0	0.00019609689832242102	0	5	90	3
上海 徐汇区_2012	9562666	232707731	0.002583426206197862	232553575	232553575.0	0.004157648404244054	0.008400739485514251	0.0	0.0	0.00017631206056496873	0	2	144	3
上海 徐汇区_2013	3512562	93965395	0.002510202242399203	93905581	11738197.625	0.004062857563279439	0.009162064606149448	0.0	0.0	0.0002091994936914346	0	0	26	0
上海 徐汇区_2014	1923123	53905311	0.002714538241871543	53850411	53850411.0	0.004380709369144834	0.010461851442508024	0.0	0.0	0.0003215760043131333	0	0	20	1
上海 徐汇区_2015	1262520	33035379	0.0027688928753709656	32992609	32992609.0	0.004527650420128945	0.010430184530117034	0.0	0.0	0.0003876625822468299	0	0	127	0
上海 徐汇区_2016	1253042	32457985	0.0025947788709215127	32415479	8103869.75	0.004236587094702503	0.00888445918075127	0.0	0.0	0.0003234565807279911	0	0	215	0
上海 徐汇区_2017	915745	26946000	0.002477803045342533	26919008	26919008.0	0.003995466697732695	0.009555366973404072	0.0	0.0	0.0002711095446013464	0	0	49	0
上海 徐汇区_2018	902509	28800734	0.002414680042645645	28778554	28778554.0	0.003940990224873703	0.012182787224125299	0.0	0.0	0.00021835704462427126	0	0	25	2
上海 徐汇区_2019	765709	22628235	0.0021516412977991796	22605069	1883755.75	0.003490057915771016	0.01042288346919003	0.0	0.0	0.0002591011777048767	0	0	86	0
上海 徐汇区_2020	707964	21164918	0.0018969632031713818	21139050	21139050.0	0.003076581019487631	0.011239577937513748	0.0	0.0	0.00024092851854742763	0	0	77	0
上海 徐汇区_2021	484108	14293326	0.0019398903621226724	14278642	14278642.0	0.0031247369322656873	0.011126688378348586	0.0	0.0	0.00022572174580747946	0	0	153	0
上海 徐汇区_2022	333642	10950260	0.0017587544256761512	10941266	10941266.0	0.0028718797258013833	0.011449954694456747	0.0	0.0	0.00020418112492649388	0	0	7	0
上海 徐汇区_2023	327018	11410651	0.0017469416898125915	11400495	11400495.0	0.002833473458827884	0.010831810373146079	0.0	0.0	0.0001273628908218459	0	0	6	0
上海 徐汇区_2024	489893	18772025	0.0014467679439768462	18757673	2679667.5714285714	0.0023374967673228976	0.012795030598944762	0.0	0.0	0.00011888468255097528	0	1	6	0
上海 普陀区_2010	590269	15082893	0.0025687368252580427	15076671	3769167.75	0.0042012590179887855	0.006819144624168027	0.0	0.0	0.00014784430860101676	0	0	10	0
上海 普陀区_2011	6436479	143062794	0.002672188685387558	142962210	142962210.0	0.004324135727896204	0.008202174546686149	0.0	0.0	0.00018383179722809265	0	1	38	0
上海 普陀区_2012	6138905	139750212	0.0026749527646245785	139655924	1682601.4939759036	0.004313164688953689	0.008693165067598565	0.0	0.0	0.00016905834943313968	0	1	45	1
上海 普陀区_2013	2157364	51461002	0.0024600111816038307	51423750	51423750.0	0.003962663166338511	0.00896031502953402	0.0	0.0	0.0002209873842339386	0	0	31	1
上海 普陀区_2014	1127714	28032338	0.0027738626402449406	27999584	5599916.8	0.004559210593985968	0.010682015847092585	0.0	0.0	0.0003674340304484524	0	0	6	0
上海 普陀区_2015	759439	17587176	0.0027136314224100377	17560970	2508710.0	0.004479820875498335	0.009407623838546503	0.0	0.0	0.0004314681933856729	0	0	65	0
上海 普陀区_2016	757777	17425669	0.002420217227599557	17400091	8700045.5	0.00395124370326569	0.008340990860335155	0.0	0.0	0.0003807451351834884	0	0	139	0
上海 普陀区_2017	511826	13361917	0.0022007541267792937	13344971	13344971.0	0.003544631157310121	0.008608935905518266	0.0	0.0	0.00031869683343635594	0	0	15	1
上海 普陀区_2018	484609	12798417	0.002122251943031474	12784533	12784533.0	0.0034206177104787482	0.008499802065511505	0.0	0.0	0.0002989549950709971	0	1	9	4
上海 普陀区_2019	412626	10525210	0.0022457930155665943	10509428	10509428.0	0.003653481426391617	0.00994135932041211	0.0	0.0	0.00031029281517509804	0	0	21	0
上海 普陀区_2020	386412	10642260	0.001998552188412764	10625692	10625692.0	0.0032243547055570594	0.012941463012479565	0.0	0.0	0.00024007848147678288	1	0	69	0
上海 普陀区_2021	277041	7552442	0.0018614147547612577	7542650	7542650.0	0.003049061006410214	0.010433070605158664	0.0	0.0	0.00022008180148886666	0	0	13	0
上海 普陀区_2022	183649	5500824	0.0017629824997552172	5494666	5494666.0	0.0028471248297894723	0.011230163944450854	0.0	0.0	0.0001916404018005826	0	0	4	0
上海 普陀区_2023	188707	5864367	0.0016588856623297274	5859355	5859355.0	0.002711049253714786	0.008681672300108119	0.0	0.0	0.00016520589723612923	0	0	10	0
上海 普陀区_2024	315534	10455488	0.0014882248730184045	10446002	10446002.0	0.002431552281916086	0.01148755284557671	0.0	0.0	0.00010501625406543096	0	1	5	0
上海 杨浦区_2010	586084	15020582	0.002545713886855266	15014256	7507128.0	0.004143262243563717	0.006501287842700963	0.0	0.0	0.00014852550802384081	0	0	8	0
上海 杨浦区_2011	6211907	136435924	0.002527689063277516	136335598	17041949.75	0.004066098716198832	0.007816073099264948	0.0	0.0	0.00020053456618131384	0	1	44	1
上海 杨浦区_2012	6112332	134835935	0.0025485017408026895	134743875	16842984.375	0.0040788718596670905	0.00798281925616285	0.0	0.0	0.00018040152103388743	0	0	139	0
上海 杨浦区_2013	2239271	51993664	0.002381667288361148	51954780	51954780.0	0.003827212818531808	0.008621555129287431	0.0	0.0	0.0002360899228136468	0	0	19	0
上海 杨浦区_2014	1184537	29199066	0.002461618683148867	29165362	5833072.4	0.003982463855583209	0.01023944088196128	0.0	0.0	0.0003586446141145102	0	0	92	0
上海 杨浦区_2015	770508	18491983	0.0023569921292602215	18464211	6154737.0	0.003801353873176601	0.00963604672845214	0.0	0.0	0.00043857817699331965	0	0	96	0
上海 杨浦区_2016	751859	18122181	0.002478673412398241	18096777	18096777.0	0.004071111668116373	0.00871796121486163	0.0	0.0	0.0003884117044709121	0	0	142	0
上海 杨浦区_2017	557923	14510489	0.0021999925344459077	14493231	14493231.0	0.0035337876005702247	0.008656523862760484	0.0	0.0	0.0003169755591420574	0	0	16	0
上海 杨浦区_2018	569177	14937467	0.0020789934403906717	14921163	14921163.0	0.003337876544877903	0.0076525536246738945	0.0	0.0	0.0002564143290975375	0	0	7	1
上海 杨浦区_2019	498460	14581991	0.0019076443136115354	14567181	14567181.0	0.0031175558263469095	0.010893665699629873	0.0	0.0	0.00022839010512740936	0	0	32	0
上海 杨浦区_2020	447816	12614457	0.0017987842847117862	12598509	12598509.0	0.0029058994203202933	0.011226963444642536	0.0	0.0	0.00026352324707630087	0	0	17	1
上海 杨浦区_2021	317791	8627817	0.0016208745713246898	8616953	8616953.0	0.0026384036213264713	0.010499418994161857	0.0	0.0	0.00023163640326226683	0	0	91	0
上海 杨浦区_2022	189002	5678899	0.0014745297677857992	5672995	5672995.0	0.0023766987279206135	0.01058506133003819	0.0	0.0	0.0001697516038706186	0	0	3	0
上海 杨浦区_2023	201366	6051398	0.0015831447928248855	6045562	6045562.0	0.0026189459309159347	0.008376888699512138	0.0	0.0	0.00017219242809849605	0	0	3	0
上海 杨浦区_2024	294179	9741666	0.0015678538288878788	9733688	9733688.0	0.0025285380012180377	0.009470202866580478	0.0	0.0	0.00011670807611667849	0	0	9	0
上海 松江区_2010	142178	3665868	0.0022589510628832805	3664090	458011.25	0.003708151273576795	0.0068565455542849655	0.0	0.0	0.0001353678539555524	0	0	1	1
上海 松江区_2011	1424782	34950589	0.002469428270149291	34926303	1663157.2857142857	0.004020236553522427	0.0086829401898048	0.0	0.0	0.00016732375024061379	0	0	34	1
上海 松江区_2012	1348234	34674879	0.0030011571237361697	34652301	6930460.2	0.004913757386558543	0.009488172228447398	0.0	0.0	0.00013877866292342318	0	0	13	0
上海 松江区_2013	532074	13362357	0.0025289415867590075	13353017	1907573.857142857	0.004112928186940824	0.008790223213225895	0.0	0.0	0.00022084896619243427	0	0	19	0
上海 松江区_2014	335104	8689768	0.002422488100129201	8679506	8679506.0	0.003885359374139496	0.011939504391148529	0.0	0.0	0.00029356509460331035	0	0	2	0
上海 松江区_2015	243270	6195574	0.0023394457745791325	6186508	3093254.0	0.0037082308791971173	0.014290775991884275	0.0	0.0	0.00040362026526111336	0	0	4	0
上海 松江区_2016	233131	6043088	0.002638511060570763	6035222	3017611.0	0.004286834850482716	0.012582138652066154	0.0	0.0	0.0003144871887065629	0	0	7	0
上海 松江区_2017	164471	4873067	0.0022511045508666443	4868721	4868721.0	0.003620868807228839	0.012311857672682416	0.0	0.0	0.00023496930713425558	0	0	2	0
上海 松江区_2018	142133	4346629	0.001928055042817143	4343237	4343237.0	0.003098380309432803	0.009846803202312009	0.0	0.0	0.00019271340707403256	0	0	2	0
上海 松江区_2019	123315	3564646	0.0018158650503680026	3561388	3561388.0	0.0029275102853157254	0.014441841214717407	0.0	0.0	0.000157803642849361	0	0	3	0
上海 松江区_2020	112262	4496249	0.0012676429788407812	4491801	898360.2	0.0020486214772203843	0.030442577487292958	0.0	0.0	0.00011153655293277685	0	0	4	0
上海 松江区_2021	76423	2675164	0.0014329853012374557	2672742	1336371.0	0.002341041522152157	0.026132338998676265	0.0	0.0	0.0001257135930067324	0	0	8	0
上海 松江区_2022	53133	1744418	0.0018333115286891736	1742748	1742748.0	0.002966579218567458	0.014717561001361068	0.0	0.0	0.00015722296051982272	0	0	1	0
上海 松江区_2023	67800	2383090	0.0018933429407155652	2381502	2381502.0	0.003127857965267298	0.011636773767143593	0.0	0.0	8.775974154126261e-05	0	0	0	0
上海 松江区_2024	109579	4351643	0.0017346544360958961	4348993	4348993.0	0.0028785974132402603	0.01123018593039814	0.0	0.0	6.36929054611033e-05	0	0	1	0
上海 浦东新区_2010	1798690	47397939	0.0023384263410900713	47374167	23687083.5	0.0038189800783198996	0.00678319050971387	0.0	0.0	0.00016485777997954032	0	1	42	1
上海 浦东新区_2011	17554021	409304693	0.002461133479190287	409017637	409017637.0	0.003972752891338033	0.008367108629107844	0.0	0.0	0.00019015561424310902	0	0	236	2
上海 浦东新区_2012	16356526	383779589	0.0024984092426545853	383526439	47940804.875	0.004013681570464038	0.008638468337772145	0.0	0.0	0.00017438171974370716	0	1	165	1
上海 浦东新区_2013	6035030	149713472	0.00238861272971402	149607760	21372537.14285714	0.0038459435526606374	0.008987815872652596	0.0	0.0	0.00022355123825127787	0	2	68	0
上海 浦东新区_2014	3180255	82966255	0.0025456742597650137	82869597	3603025.9565217393	0.004136088655046796	0.0109442791184323	0.0	0.0	0.0003379647182307403	0	1	26	0
上海 浦东新区_2015	2148879	54231638	0.002524087934875551	54156988	6017443.111111111	0.004137767041254214	0.010586999409937643	0.0	0.0	0.0003814096899185014	0	0	171	0
上海 浦东新区_2016	2163067	54341170	0.002365064970236447	54272082	54272082.0	0.003843541509979293	0.009111977683111549	0.0	0.0	0.00032749803112399483	0	0	324	0
上海 浦东新区_2017	1625411	45505531	0.0023093664998755418	45457055	9091411.0	0.0037388695770106534	0.010222593610606758	0.0	0.0	0.0002902299764030028	0	0	214	0
上海 浦东新区_2018	1554524	44633976	0.0020269987842312805	44594008	11148502.0	0.0032529930927042935	0.008793939311308372	0.0	0.0	0.0002347176329160635	0	0	46	4
上海 浦东新区_2019	1320368	36871052	0.0020510244669283096	36831350	36831350.0	0.003326812620227062	0.009715853478083208	0.0	0.0	0.00024832106344187764	0	0	87	0
上海 浦东新区_2020	1237543	36598087	0.001899686747262803	36558659	36558659.0	0.0030919350734390995	0.010428281846990066	0.0	0.0	0.00026313875462445163	0	0	60	0
上海 浦东新区_2021	823860	23356755	0.001861499323552939	23328507	4665701.4	0.0030199532271825195	0.010323978298311162	0.0	0.0	0.00023649177377703596	0	0	30	0
上海 浦东新区_2022	539692	17238409	0.0016694322159600693	17223221	8611610.5	0.002712965246163885	0.011401467820682323	0.0	0.0	0.00017249967355118998	0	0	11	0
上海 浦东新区_2023	562995	19220808	0.0017007968192219774	19203352	3840670.4	0.0028117486988729883	0.010581694279207089	0.0	0.0	0.00013565340051049422	0	0	19	0
上海 浦东新区_2024	861403	30401267	0.001522048267212033	30374201	10124733.666666666	0.002440755560944632	0.01116980821981128	0.0	0.0	0.00012691691873639737	0	0	18	0
上海 虹口区_2010	500708	12502136	0.002604149160285941	12495444	12495444.0	0.004298686785359528	0.006530300163803703	0.0	0.0	0.00017630425937645753	0	1	15	0
上海 虹口区_2011	5387226	118387449	0.0027125959638558245	118297013	118297013.0	0.004385047321524509	0.008271426092559073	0.0	0.0	0.00019708866190898665	0	0	37	1
上海 虹口区_2012	5286774	117753604	0.0028369196117411562	117664596	117664596.0	0.004550553167241572	0.008458729591014786	0.0	0.0	0.00017314469001363842	0	0	31	0
上海 虹口区_2013	1839411	42759006	0.0024895825984676346	42723226	42723226.0	0.004008943519386856	0.009093086743964512	0.0	0.0	0.00024054831439929185	0	1	20	0
上海 虹口区_2014	997651	24370222	0.0026066553216525156	24339620	1352201.111111111	0.004242958600011011	0.010970467082066195	0.0	0.0	0.00036639848937658026	0	0	405	0
上海 虹口区_2015	696878	16541608	0.0027459032718976976	16518426	1651842.6	0.0045072091009155475	0.011159779993565972	0.0	0.0	0.0004166861903186175	0	0	38	0
上海 虹口区_2016	717794	16471396	0.003032963189775224	16446952	1027934.5	0.005008101197109349	0.010280810693677467	0.0	0.0	0.0003861505767147615	0	0	29	0
上海 虹口区_2017	515530	13185853	0.0027021412901361364	13166595	1645824.375	0.0044597711101465485	0.009729546629177854	0.0	0.0	0.0005094711275010738	0	0	14	0
上海 虹口区_2018	475878	12580087	0.002204464456303055	12566771	628338.55	0.0035706069602127704	0.008547541767093552	0.0	0.0	0.0003622251093777391	0	0	4	0
上海 虹口区_2019	367198	9289523	0.002113488592669237	9278025	1855605.0	0.0034173221132730294	0.009714459704516856	0.0	0.0	0.00037076856335265315	0	0	23	0
上海 虹口区_2020	349022	8863304	0.0018962972949008636	8841968	8841968.0	0.0031168400518979487	0.009420414097856948	0.0	0.0	0.0003866786217728904	0	0	44	0
上海 虹口区_2021	252463	6997807	0.0018513199867143428	6987987	6987987.0	0.0030406467556393564	0.00960949125978626	0.0	0.0	0.00032055010978125745	0	0	2	0
上海 虹口区_2022	166923	4941390	0.0016143049008506044	4936490	4936490.0	0.0026605948761164308	0.009747614195511385	0.0	0.0	0.00022202009930132543	0	0	3	0
上海 虹口区_2023	152754	5062787	0.0017318298706949123	5058811	632351.375	0.002900088578126362	0.00977502421023438	0.0	0.0	0.00015398875348377315	0	0	1	0
上海 虹口区_2024	215926	7469900	0.0016422731150443474	7462218	324444.26086956525	0.002675880013154266	0.012401272651107218	0.0	0.0	0.00013601854033211036	0	0	1	0
上海 金山区_2010	44973	1066721	0.002520271442707674	1066155	213231.0	0.00408477191402751	0.00567365908334154	0.0	0.0	0.0001838381848793093	0	0	12	0
上海 金山区_2011	441050	10148422	0.002708711282536829	10141354	10141354.0	0.0044345163377592384	0.008792908718106084	0.0	0.0	0.00016546114059325806	0	1	6	0
上海 金山区_2012	459388	13219187	0.003452280102570879	13212717	1651589.625	0.005653946875574494	0.01055906972048217	0.0	0.0	0.0001036123001801976	0	0	6	0
上海 金山区_2013	183049	4698213	0.0029378295713822942	4695303	4695303.0	0.004778392363602519	0.009496511726719234	0.0	0.0	0.00017868921345438196	0	0	2	0
上海 金山区_2014	86710	2138991	0.002500342849333047	2136507	534126.75	0.004100618439349836	0.010540569256267356	0.0	0.0	0.00032342510462170265	0	0	0	0
上海 金山区_2015	50424	1055571	0.0021021502672056015	1053683	1053683.0	0.0034687852038990854	0.008424734953491705	0.0	0.0	0.0005248257777718725	0	0	1	0
上海 金山区_2016	46644	1033132	0.0030793059397553227	1031726	1031726.0	0.005125391819145781	0.006595743443511165	0.0	0.0	0.0003857613358585516	0	0	6	0
上海 金山区_2017	32203	909657	0.0021124970705607028	908877	908877.0	0.003277671236041841	0.013965586102409897	0.0	0.0	0.00026736291049283894	0	0	0	0
上海 金山区_2018	31245	968601	0.0015474998786173327	968013	484006.5	0.0025309577454021796	0.011772569170042138	0.0	0.0	0.00020660879554303506	0	0	1	0
上海 金山区_2019	25903	604427	0.002036241452839223	603563	603563.0	0.0033385081590488483	0.009573151435724191	0.0	0.0	0.00022035810677592895	0	0	0	0
上海 金山区_2020	23229	655892	0.0013996495533942646	655164	655164.0	0.0022772924031234927	0.014811558632647704	0.0	0.0	0.0001556862098650109	0	0	0	0
上海 金山区_2021	14707	367708	0.0014456138822491684	367318	367318.0	0.0023739647934487283	0.013541400094740797	0.0	0.0	0.00014701158124567814	0	0	1	0
上海 金山区_2022	10250	301485	0.0016466206099799816	301223	301223.0	0.0025296873080740846	0.014822905289436729	0.0	0.0	0.00015603058199407084	0	0	0	0
上海 金山区_2023	13798	463313	0.0014080522447851317	463051	66150.14285714286	0.002345314015086891	0.01602847202575958	0.0	0.0	7.990480530222374e-05	0	0	0	0
上海 金山区_2024	27321	1130791	0.0015582236780980645	1130133	1130133.0	0.0022917656594400836	0.009082116883588037	0.0	0.0	5.043654153980107e-05	0	0	0	0
上海 长宁区_2010	834641	23667272	0.0036548763357704813	23658256	1819865.8461538462	0.005602822118418196	0.007957433548778913	0.0	0.0	0.00014646049987792844	0	18	10	0
上海 长宁区_2011	7155103	166214926	0.00277367774336814	166097522	55365840.666666664	0.00443130632617144	0.007964874996750403	0.0	0.0	0.00019678800506126755	0	2	66	2
上海 长宁区_2012	6413089	147988472	0.002613242420744316	147889456	36972364.0	0.004197222822971233	0.008119213042476809	0.0	0.0	0.00019106838826968165	0	0	41	0
上海 长宁区_2013	2315826	60395741	0.002594970717440478	60355209	60355209.0	0.00419814634392203	0.00931876484762069	0.0	0.0	0.00022215149648475245	0	0	26	0
上海 长宁区_2014	1171658	30831822	0.00248803094519332	30800260	1232010.4	0.004005485667978127	0.010407574481514118	0.0	0.0	0.0003372698801893231	0	0	9	0
上海 长宁区_2015	768145	19111034	0.0025197955870647454	19086072	19086072.0	0.004065792060304499	0.010576560750687726	0.0	0.0	0.00040322597546525024	0	0	60	0
上海 长宁区_2016	762203	19207390	0.0023453986401014326	19184372	19184372.0	0.0037833398977042353	0.008430403663982329	0.0	0.0	0.00031817564838713513	0	0	72	0
上海 长宁区_2017	603890	17176045	0.0024001193969799815	17159563	8579781.5	0.0038140248676496015	0.0087304088105274	0.0	0.0	0.0003232599804552132	0	0	18	1
上海 长宁区_2018	532874	16097112	0.002555226771479648	16083504	16083504.0	0.004151769415420919	0.008759409641083188	0.0	0.0	0.00021643293650438364	0	0	7	2
上海 长宁区_2019	465694	14704632	0.0021744889188730775	14692188	14692188.0	0.0035433115884441445	0.008408277922934283	0.0	0.0	0.00019003296173449456	0	0	20	0
上海 长宁区_2020	431863	14709590	0.002007405825838306	14697078	1224756.5	0.003219551532624376	0.009964633786389376	0.0	0.0	0.0001561534884689324	0	0	20	0
上海 长宁区_2021	300728	9036924	0.0020356420114509017	9028110	9028110.0	0.0033456614950415978	0.010243561498475318	0.0	0.0	0.00015329897398237284	0	0	32	0
上海 长宁区_2022	197310	6472881	0.002224712335943314	6467353	1293470.6	0.003645540919136469	0.010770094040019154	0.0	0.0	0.00014364454824098823	0	0	4	0
上海 长宁区_2023	202021	6663400	0.002064622302547304	6657392	554782.6666666666	0.0034023833957802095	0.009628695441097655	0.0	0.0	0.00017995034692263877	0	0	14	0
上海 长宁区_2024	287316	10697453	0.0016010569183499328	10689189	10689189.0	0.002596080956188538	0.012249572909600532	0.0	0.0	0.00011198230286694341	0	0	13	0
上海 闵行区_2010	592790	15557283	0.0024928907983803347	15550621	7775310.5	0.004059066194205364	0.00634926412263536	0.0	0.0	0.0001464250205827793	0	0	2	0
